"","Cluster","time_point","genotype","treatment","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"620","HR2.303.infected","HR2","303","infected","GO:0019288","isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway","36/1620","346/26205",0.00161413175092689,0.0317767131264562,0.028808384431311,"TF100787_c1_g1_i4/TF115581_c0_g1_i4/TF119052_c0_g2_i5/TF172414_c1_g1_i1/TF200830_c0_g2_i2/TF201333_c2_g2_i1/TF222625_c0_g1_i3/TF224634_c0_g1_i1/TF239526_c3_g2_i3/TF240476_c1_g1_i2/TF244044_c0_g1_i6/TF274772_c4_g1_i1/TF303347_c1_g1_i6/TF30903_c0_g1_i1/TF313713_c0_g1_i1/TF328297_c0_g1_i4/TF329201_c0_g1_i1/TF33094_c1_g1_i1/TF337963_c0_g1_i1/TF377378_c0_g2_i3/TF388873_c0_g2_i3/TF405529_c1_g1_i4/TF414382_c1_g1_i1/TF416284_c0_g1_i2/TF44977_c0_g1_i1/TF45323_c0_g2_i1/TF47218_c0_g1_i5/TF52982_c0_g3_i4/TF78439_c4_g1_i1/TF105876_c1_g2_i2/TF131646_c0_g1_i3/TF229925_c0_g2_i7/TF310865_c0_g1_i6/TF318137_c2_g1_i5/TF340446_c1_g1_i4/TF80064_c0_g1_i4",36
"621","HR2.303.infected","HR2","303","infected","GO:0006508","proteolysis","38/1620","373/26205",0.00178104410973853,0.0345470173638988,0.0313199088028323,"TF105319_c0_g2_i2/TF107134_c2_g2_i2/TF128355_c0_g1_i4/TF131690_c0_g2_i1/TF139593_c0_g1_i3/TF166818_c4_g1_i4/TF195239_c2_g1_i2/TF211282_c0_g2_i1/TF223171_c1_g4_i1/TF237540_c1_g2_i1/TF240077_c0_g1_i1/TF240314_c0_g2_i2/TF258508_c1_g1_i3/TF286999_c1_g1_i2/TF30375_c0_g1_i1/TF307802_c1_g1_i5/TF322348_c3_g2_i1/TF326165_c1_g1_i2/TF329791_c0_g1_i1/TF330571_c4_g1_i1/TF352356_c0_g1_i7/TF393123_c1_g1_i2/TF404197_c0_g1_i2/TF409296_c0_g1_i5/TF53640_c0_g1_i1/TF70212_c4_g2_i2/TF76911_c0_g2_i4/TF82231_c0_g1_i4/TF105913_c0_g1_i2/TF230003_c1_g1_i2/TF240077_c0_g1_i2/TF30375_c0_g3_i11/TF382591_c0_g1_i3/TF399577_c0_g1_i3/TF399577_c0_g1_i5/TF399904_c0_g1_i5/TF62472_c1_g2_i3/TF79866_c0_g1_i2",38
"622","HR2.303.infected","HR2","303","infected","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","3/1620","5/26205",0.00214557016261623,0.0393056533957057,0.0356340307709362,"TF234721_c0_g1_i3/TF216241_c0_g1_i4/TF292629_c0_g1_i3",3
"623","HR2.303.infected","HR2","303","infected","GO:0010157","response to chlorate","3/1620","5/26205",0.00214557016261623,0.0393056533957057,0.0356340307709362,"TF193276_c0_g2_i4/TF380387_c1_g1_i3/TF102884_c0_g1_i1",3
"624","HR2.303.infected","HR2","303","infected","GO:0051879","Hsp90 protein binding","3/1620","5/26205",0.00214557016261623,0.0393056533957057,0.0356340307709362,"TF101919_c0_g1_i1/TF359033_c0_g1_i1/TF391376_c1_g1_i4",3
"625","HR2.303.infected","HR2","303","infected","GO:1902347","response to strigolactone","3/1620","5/26205",0.00214557016261623,0.0393056533957057,0.0356340307709362,"TF230432_c5_g2_i1/TF307172_c3_g3_i1/TF102019_c1_g1_i1",3
"626","HR2.303.infected","HR2","303","infected","GO:0070370","cellular heat acclimation","5/1620","16/26205",0.00220557165597123,0.0393128245165683,0.0356405320225223,"TF172207_c1_g1_i2/TF189526_c0_g1_i1/TF253077_c0_g2_i1/TF292392_c2_g1_i3/TF384175_c1_g1_i12",5
"627","HR2.303.infected","HR2","303","infected","GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","5/1620","16/26205",0.00220557165597123,0.0393128245165683,0.0356405320225223,"TF172207_c1_g1_i2/TF189526_c0_g1_i1/TF253077_c0_g2_i1/TF292392_c2_g1_i3/TF384175_c1_g1_i12",5
"628","HR2.303.infected","HR2","303","infected","GO:0009306","protein secretion","6/1620","23/26205",0.0022412641568555,0.0394163656385654,0.0357344011535137,"TF24243_c0_g1_i2/TF318915_c1_g1_i4/TF336387_c0_g2_i1/TF348286_c0_g1_i1/TF360182_c0_g1_i5/TF398024_c0_g1_i1",6
"629","HR2.303.infected","HR2","303","infected","GO:0009165","nucleotide biosynthetic process","18/1620","139/26205",0.00233619597434495,0.040545295923171,0.0367578757182253,"TF100161_c0_g1_i1/TF115616_c1_g1_i2/TF143811_c1_g1_i4/TF152459_c0_g2_i3/TF177043_c8_g2_i2/TF187763_c0_g1_i5/TF230838_c2_g1_i2/TF242388_c3_g1_i5/TF272860_c0_g1_i1/TF304687_c1_g2_i3/TF307359_c0_g1_i1/TF315904_c0_g1_i2/TF318393_c4_g1_i3/TF351677_c1_g1_i4/TF389285_c0_g2_i2/TF65700_c0_g2_i1/TF84326_c2_g2_i2/TF90536_c0_g3_i2",18
"630","HR2.303.infected","HR2","303","infected","GO:0009117","nucleotide metabolic process","12/1620","78/26205",0.00291296237090817,0.0498986671068556,0.0452375290957168,"TF119052_c0_g2_i5/TF200830_c0_g2_i2/TF274772_c4_g1_i1/TF303347_c1_g1_i6/TF313713_c0_g1_i1/TF328297_c0_g1_i4/TF33094_c1_g1_i1/TF377378_c0_g2_i3/TF414382_c1_g1_i1/TF44977_c0_g1_i1/TF47218_c0_g1_i5/TF131646_c0_g1_i3",12
"631","HR2.303.uninfected","HR2","303","uninfected","GO:0009644","response to high light intensity","90/1938","391/26205",1.34415489309578e-22,1.98531677710246e-19,1.82380595494785e-19,"TF108287_c0_g1_i1/TF112188_c0_g1_i2/TF116285_c0_g2_i1/TF117509_c1_g2_i3/TF122304_c0_g1_i1/TF12555_c0_g1_i2/TF131450_c0_g1_i1/TF138065_c2_g1_i2/TF14076_c4_g4_i1/TF146995_c0_g1_i1/TF148063_c0_g1_i2/TF14863_c0_g1_i1/TF150529_c0_g1_i1/TF155533_c0_g1_i1/TF167263_c0_g2_i9/TF177423_c1_g1_i1/TF188744_c0_g2_i3/TF189526_c0_g1_i1/TF194792_c0_g1_i1/TF196871_c0_g2_i7/TF206808_c0_g1_i1/TF221181_c0_g1_i4/TF226965_c0_g1_i1/TF240471_c0_g1_i1/TF242831_c0_g1_i1/TF243660_c1_g1_i6/TF253077_c0_g2_i1/TF26815_c0_g1_i1/TF269084_c0_g2_i3/TF283953_c0_g1_i4/TF292392_c2_g1_i3/TF307359_c0_g1_i1/TF310865_c0_g1_i2/TF311914_c0_g1_i2/TF31272_c0_g1_i3/TF317341_c0_g1_i4/TF321075_c0_g2_i2/TF321285_c2_g2_i5/TF321824_c0_g1_i2/TF325029_c1_g1_i4/TF336387_c0_g2_i1/TF336387_c0_g3_i1/TF346678_c0_g1_i4/TF348980_c4_g3_i1/TF351086_c1_g1_i3/TF351086_c2_g1_i1/TF353275_c1_g3_i8/TF355206_c0_g1_i1/TF374518_c0_g2_i2/TF393083_c0_g2_i1/TF39868_c2_g1_i2/TF402692_c1_g1_i3/TF413147_c0_g1_i2/TF414373_c1_g1_i1/TF414819_c0_g1_i1/TF45323_c0_g2_i1/TF59739_c1_g1_i1/TF66461_c4_g3_i2/TF78086_c0_g2_i1/TF90704_c1_g2_i1/TF92658_c0_g1_i12/TF96290_c0_g2_i1/TF99547_c0_g4_i2/TF102019_c1_g1_i5/TF109815_c0_g1_i2/TF118117_c0_g1_i6/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF170488_c1_g1_i3/TF194792_c0_g1_i4/TF197808_c0_g1_i3/TF209394_c2_g1_i2/TF226965_c0_g1_i2/TF240471_c0_g1_i2/TF242867_c0_g1_i1/TF25057_c0_g1_i4/TF260012_c0_g1_i14/TF260012_c0_g1_i11/TF30652_c0_g1_i2/TF31272_c0_g1_i10/TF314234_c1_g1_i1/TF325029_c1_g1_i9/TF332584_c0_g1_i5/TF339782_c1_g1_i1/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF402140_c0_g1_i4/TF63001_c1_g1_i4/TF75984_c0_g1_i5/TF92658_c0_g1_i4",90
"632","HR2.303.uninfected","HR2","303","uninfected","GO:0009408","response to heat","91/1938","411/26205",1.35130041837473e-21,9.97935358969736e-19,9.16750652255276e-19,"TF108287_c0_g1_i1/TF112188_c0_g1_i2/TF131450_c0_g1_i1/TF14076_c4_g4_i1/TF148063_c0_g1_i2/TF150529_c0_g1_i1/TF155533_c0_g1_i1/TF162071_c2_g1_i1/TF167263_c0_g2_i9/TF176495_c0_g1_i2/TF181145_c1_g1_i3/TF18238_c1_g1_i2/TF188744_c0_g2_i3/TF189526_c0_g1_i1/TF193276_c0_g2_i4/TF194792_c0_g1_i1/TF196871_c0_g2_i7/TF200830_c0_g2_i2/TF206808_c0_g1_i1/TF221181_c0_g1_i4/TF226965_c0_g1_i1/TF240471_c0_g1_i1/TF253077_c0_g2_i1/TF262422_c1_g3_i1/TF26815_c0_g1_i1/TF269084_c0_g2_i3/TF269493_c2_g1_i1/TF283953_c0_g1_i4/TF290206_c0_g1_i5/TF292392_c2_g1_i3/TF310865_c0_g1_i2/TF311914_c0_g1_i2/TF31272_c0_g1_i3/TF317341_c0_g1_i4/TF321285_c2_g2_i5/TF322458_c1_g2_i1/TF325029_c1_g1_i4/TF336387_c0_g2_i1/TF336387_c0_g3_i1/TF342237_c0_g3_i1/TF346678_c0_g1_i4/TF351086_c1_g1_i3/TF351086_c2_g1_i1/TF355206_c0_g1_i1/TF368497_c0_g1_i2/TF374518_c0_g2_i2/TF380387_c1_g1_i3/TF384712_c0_g5_i2/TF393083_c0_g2_i1/TF39868_c2_g1_i2/TF402692_c1_g1_i3/TF412964_c0_g1_i1/TF413147_c0_g1_i2/TF414373_c1_g1_i1/TF415678_c0_g2_i2/TF66461_c4_g3_i2/TF75984_c0_g3_i5/TF77531_c1_g1_i1/TF78086_c0_g2_i1/TF90704_c1_g2_i1/TF92658_c0_g1_i12/TF96290_c0_g2_i1/TF99547_c0_g4_i2/TF102019_c1_g1_i5/TF102884_c0_g1_i1/TF109815_c0_g1_i2/TF118117_c0_g1_i6/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF170488_c1_g1_i3/TF185358_c0_g1_i10/TF185358_c0_g1_i8/TF194792_c0_g1_i4/TF226965_c0_g1_i2/TF240471_c0_g1_i2/TF242867_c0_g1_i1/TF25057_c0_g1_i4/TF260012_c0_g1_i14/TF260012_c0_g1_i11/TF30652_c0_g1_i2/TF31272_c0_g1_i10/TF314234_c1_g1_i1/TF325029_c1_g1_i9/TF339782_c1_g1_i1/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF402140_c0_g1_i4/TF43821_c0_g1_i4/TF63001_c1_g1_i4/TF75984_c0_g1_i5/TF92658_c0_g1_i4",91
"633","HR2.303.uninfected","HR2","303","uninfected","GO:0042542","response to hydrogen peroxide","79/1938","370/26205",6.20733965320941e-18,3.05608022259676e-15,2.80745993438138e-15,"TF108287_c0_g1_i1/TF112188_c0_g1_i2/TF131450_c0_g1_i1/TF138065_c2_g1_i2/TF14076_c4_g4_i1/TF146995_c0_g1_i1/TF148063_c0_g1_i2/TF150529_c0_g1_i1/TF155533_c0_g1_i1/TF167263_c0_g2_i9/TF177423_c1_g1_i1/TF188744_c0_g2_i3/TF189526_c0_g1_i1/TF194792_c0_g1_i1/TF196871_c0_g2_i7/TF206808_c0_g1_i1/TF221181_c0_g1_i4/TF226965_c0_g1_i1/TF240471_c0_g1_i1/TF253077_c0_g2_i1/TF25696_c1_g1_i9/TF26815_c0_g1_i1/TF269084_c0_g2_i3/TF283953_c0_g1_i4/TF292392_c2_g1_i3/TF307359_c0_g1_i1/TF310865_c0_g1_i2/TF311914_c0_g1_i2/TF31272_c0_g1_i3/TF317341_c0_g1_i4/TF321075_c0_g2_i2/TF321285_c2_g2_i5/TF321824_c0_g1_i2/TF325029_c1_g1_i4/TF336387_c0_g2_i1/TF336387_c0_g3_i1/TF346678_c0_g1_i4/TF351086_c1_g1_i3/TF351086_c2_g1_i1/TF353275_c1_g3_i8/TF355206_c0_g1_i1/TF374518_c0_g2_i2/TF393083_c0_g2_i1/TF39868_c2_g1_i2/TF402692_c1_g1_i3/TF413147_c0_g1_i2/TF414373_c1_g1_i1/TF66461_c4_g3_i2/TF78086_c0_g2_i1/TF90704_c1_g2_i1/TF92658_c0_g1_i12/TF96290_c0_g2_i1/TF99547_c0_g4_i2/TF102019_c1_g1_i5/TF109815_c0_g1_i2/TF118117_c0_g1_i6/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF170488_c1_g1_i3/TF194792_c0_g1_i4/TF197808_c0_g1_i3/TF226965_c0_g1_i2/TF240471_c0_g1_i2/TF242867_c0_g1_i1/TF25057_c0_g1_i4/TF260012_c0_g1_i14/TF260012_c0_g1_i11/TF30652_c0_g1_i2/TF31272_c0_g1_i10/TF314234_c1_g1_i1/TF325029_c1_g1_i9/TF332584_c0_g1_i5/TF339782_c1_g1_i1/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF402140_c0_g1_i4/TF63001_c1_g1_i4/TF75984_c0_g1_i5/TF92658_c0_g1_i4",79
"634","HR2.303.uninfected","HR2","303","uninfected","GO:0009773","photosynthetic electron transport in photosystem I","26/1938","65/26205",1.96423393971713e-13,7.25293382240548e-11,6.66288828498783e-11,"TF10100_c0_g1_i1/TF109653_c1_g2_i4/TF114477_c0_g2_i1/TF12555_c0_g1_i2/TF197246_c0_g1_i1/TF209733_c1_g5_i1/TF219399_c0_g1_i4/TF233032_c0_g2_i1/TF242831_c0_g1_i1/TF278199_c0_g1_i1/TF282177_c0_g1_i7/TF329908_c0_g1_i2/TF33094_c1_g1_i1/TF337963_c0_g1_i1/TF371648_c2_g2_i2/TF414819_c0_g1_i1/TF59072_c0_g1_i9/TF78602_c0_g1_i4/TF109653_c1_g2_i1/TF190002_c0_g1_i5/TF209394_c2_g1_i2/TF251185_c3_g3_i2/TF309734_c0_g1_i4/TF310418_c2_g4_i10/TF337963_c0_g1_i2/TF80064_c0_g1_i4",26
"635","HR2.303.uninfected","HR2","303","uninfected","GO:0009657","plastid organization","31/1938","95/26205",6.38521740873397e-13,1.88619322254001e-10,1.73274636628591e-10,"TF100787_c1_g1_i4/TF10100_c0_g1_i1/TF109653_c1_g2_i4/TF114477_c0_g2_i1/TF116285_c0_g2_i1/TF117509_c1_g2_i3/TF12555_c0_g1_i2/TF128491_c1_g1_i1/TF135897_c0_g1_i3/TF153602_c0_g1_i1/TF153920_c1_g1_i1/TF162008_c0_g2_i1/TF19396_c0_g1_i1/TF197246_c0_g1_i1/TF204980_c0_g1_i3/TF209733_c1_g5_i1/TF219399_c0_g1_i4/TF233032_c0_g2_i1/TF241401_c1_g2_i1/TF282177_c0_g1_i7/TF28732_c0_g1_i1/TF329908_c0_g1_i2/TF33094_c1_g1_i1/TF348980_c4_g3_i1/TF78602_c0_g1_i4/TF109653_c1_g2_i1/TF131646_c0_g1_i3/TF168439_c0_g1_i3/TF190002_c0_g1_i5/TF219399_c0_g1_i2/TF340394_c0_g1_i4",31
"636","HR2.303.uninfected","HR2","303","uninfected","GO:0010207","photosystem II assembly","46/1938","205/26205",8.17279548316508e-12,2.01186982143914e-09,1.84819883821049e-09,"TF100787_c1_g1_i4/TF10100_c0_g1_i1/TF109653_c1_g2_i4/TF114477_c0_g2_i1/TF116285_c0_g2_i1/TF12555_c0_g1_i2/TF128491_c1_g1_i1/TF135897_c0_g1_i3/TF153602_c0_g1_i1/TF153920_c1_g1_i1/TF162008_c0_g2_i1/TF167815_c4_g2_i1/TF169640_c1_g1_i3/TF176848_c0_g1_i3/TF19396_c0_g1_i1/TF197246_c0_g1_i1/TF204980_c0_g1_i3/TF209733_c1_g5_i1/TF219399_c0_g1_i4/TF233032_c0_g2_i1/TF242831_c0_g1_i1/TF243295_c0_g1_i1/TF279924_c2_g2_i1/TF282177_c0_g1_i7/TF286393_c1_g1_i1/TF28732_c0_g1_i1/TF289382_c0_g1_i8/TF326289_c1_g2_i1/TF329908_c0_g1_i2/TF33094_c1_g1_i1/TF409296_c0_g1_i5/TF413494_c0_g1_i3/TF55020_c1_g1_i4/TF78602_c0_g1_i4/TF88151_c1_g1_i7/TF94653_c4_g4_i1/TF109653_c1_g2_i1/TF131646_c0_g1_i3/TF138652_c2_g2_i6/TF168439_c0_g1_i3/TF190002_c0_g1_i5/TF209394_c2_g1_i2/TF219399_c0_g1_i2/TF32673_c0_g1_i2/TF340394_c0_g1_i4/TF80064_c0_g1_i4",46
"637","HR2.303.uninfected","HR2","303","uninfected","GO:0034976","response to endoplasmic reticulum stress","62/1938","345/26205",5.9151839447894e-11,1.24810381235056e-08,1.14656723380955e-08,"TF108287_c0_g1_i1/TF112188_c0_g1_i2/TF123904_c0_g1_i3/TF131450_c0_g1_i1/TF138857_c0_g1_i1/TF14076_c4_g4_i1/TF148063_c0_g1_i2/TF150529_c0_g1_i1/TF169976_c1_g2_i3/TF175688_c0_g1_i1/TF18238_c1_g1_i2/TF188744_c0_g2_i3/TF189526_c0_g1_i1/TF206808_c0_g1_i1/TF212190_c0_g3_i8/TF221181_c0_g1_i4/TF240471_c0_g1_i1/TF253077_c0_g2_i1/TF26815_c0_g1_i1/TF276220_c0_g1_i1/TF283953_c0_g1_i4/TF292392_c2_g1_i3/TF310865_c0_g1_i2/TF317341_c0_g1_i4/TF321285_c2_g2_i5/TF329791_c0_g1_i1/TF336387_c0_g2_i1/TF346678_c0_g1_i4/TF351086_c1_g1_i3/TF351086_c2_g1_i1/TF355206_c0_g1_i1/TF372608_c0_g2_i5/TF374518_c0_g2_i2/TF382814_c0_g3_i2/TF39868_c2_g1_i2/TF405971_c0_g2_i4/TF410781_c1_g1_i4/TF411950_c0_g1_i1/TF413147_c0_g1_i2/TF66461_c4_g3_i2/TF77904_c0_g1_i1/TF78086_c0_g2_i1/TF92658_c0_g1_i12/TF96290_c0_g2_i1/TF102019_c1_g1_i5/TF12324_c0_g2_i2/TF124725_c2_g1_i2/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF170488_c1_g1_i3/TF226965_c0_g1_i2/TF240471_c0_g1_i2/TF242867_c0_g1_i1/TF262070_c0_g2_i2/TF30652_c0_g1_i2/TF31272_c0_g1_i10/TF314234_c1_g1_i1/TF339782_c1_g1_i1/TF402140_c0_g1_i4/TF43473_c1_g1_i4/TF63001_c1_g1_i4/TF75984_c0_g1_i5",62
"638","HR2.303.uninfected","HR2","303","uninfected","GO:0019684","photosynthesis, light reaction","39/1938","170/26205",1.54300768471793e-10,2.80350822412459e-08,2.57543534254826e-08,"TF100787_c1_g1_i4/TF10100_c0_g1_i1/TF109653_c1_g2_i4/TF114477_c0_g2_i1/TF117509_c1_g2_i3/TF122304_c0_g1_i1/TF128491_c1_g1_i1/TF135897_c0_g1_i3/TF153014_c0_g1_i1/TF161731_c0_g2_i7/TF171738_c0_g1_i1/TF177491_c0_g1_i7/TF19396_c0_g1_i1/TF197246_c0_g1_i1/TF206207_c0_g1_i4/TF209733_c1_g5_i1/TF219399_c0_g1_i4/TF22514_c0_g2_i2/TF233032_c0_g2_i1/TF250943_c0_g1_i1/TF286393_c1_g1_i1/TF301958_c0_g1_i5/TF33094_c1_g1_i1/TF345713_c0_g1_i1/TF351747_c0_g2_i1/TF377378_c0_g2_i3/TF59072_c0_g1_i9/TF78602_c0_g1_i4/TF109653_c1_g2_i1/TF121613_c0_g1_i6/TF154368_c1_g3_i5/TF168439_c0_g1_i3/TF190002_c0_g1_i5/TF219399_c0_g1_i2/TF251849_c0_g1_i10/TF309734_c0_g1_i4/TF310418_c2_g4_i10/TF56184_c1_g1_i3/TF80064_c0_g1_i4",39
"639","HR2.303.uninfected","HR2","303","uninfected","GO:0006364","rRNA processing","55/1938","295/26205",1.70829885017748e-10,2.80350822412459e-08,2.57543534254826e-08,"TF100787_c1_g1_i4/TF10100_c0_g1_i1/TF109653_c1_g2_i4/TF114477_c0_g2_i1/TF114943_c0_g1_i3/TF116285_c0_g2_i1/TF120707_c0_g1_i3/TF12555_c0_g1_i2/TF128491_c1_g1_i1/TF135897_c0_g1_i3/TF153602_c0_g1_i1/TF153920_c1_g1_i1/TF161731_c0_g2_i7/TF162008_c0_g2_i1/TF167815_c4_g2_i1/TF169640_c1_g1_i3/TF176848_c0_g1_i3/TF19396_c0_g1_i1/TF197246_c0_g1_i1/TF200830_c0_g2_i2/TF204980_c0_g1_i3/TF209733_c1_g5_i1/TF219399_c0_g1_i4/TF233032_c0_g2_i1/TF243280_c1_g1_i1/TF258097_c0_g1_i2/TF262189_c0_g1_i1/TF270842_c2_g1_i2/TF282177_c0_g1_i7/TF286393_c1_g1_i1/TF28732_c0_g1_i1/TF289382_c0_g1_i8/TF297756_c0_g1_i5/TF318169_c0_g1_i2/TF329908_c0_g1_i2/TF33094_c1_g1_i1/TF33282_c2_g1_i2/TF337963_c0_g1_i1/TF413494_c0_g1_i3/TF415078_c0_g1_i1/TF45323_c0_g2_i1/TF58848_c0_g1_i9/TF73702_c0_g1_i3/TF78602_c0_g1_i4/TF88151_c1_g1_i7/TF109653_c1_g2_i1/TF114628_c0_g1_i9/TF131646_c0_g1_i3/TF168439_c0_g1_i3/TF190002_c0_g1_i5/TF219399_c0_g1_i2/TF310418_c2_g4_i10/TF337963_c0_g1_i2/TF340394_c0_g1_i4/TF80064_c0_g1_i4",55
"640","HR2.303.uninfected","HR2","303","uninfected","GO:0009735","response to cytokinin","53/1938","299/26205",2.3654888179746e-09,3.49382698414849e-07,3.20959482775712e-07,"TF10100_c0_g1_i1/TF109653_c1_g2_i4/TF116285_c0_g2_i1/TF123904_c0_g1_i3/TF14863_c0_g1_i1/TF153602_c0_g1_i1/TF159309_c0_g2_i3/TF167756_c6_g1_i2/TF169640_c1_g1_i3/TF189526_c0_g1_i1/TF192261_c2_g2_i2/TF203715_c0_g2_i5/TF237180_c0_g1_i2/TF240471_c0_g1_i1/TF250943_c0_g1_i1/TF253077_c0_g2_i1/TF273700_c0_g1_i1/TF279924_c2_g2_i1/TF28732_c0_g1_i1/TF292392_c2_g1_i3/TF301958_c0_g1_i5/TF302936_c0_g1_i1/TF306959_c0_g1_i1/TF334488_c0_g1_i7/TF337963_c0_g1_i1/TF342659_c0_g2_i1/TF349559_c0_g1_i2/TF355124_c1_g1_i2/TF356884_c1_g2_i2/TF356997_c2_g2_i1/TF357710_c0_g1_i4/TF377378_c0_g2_i3/TF382294_c3_g2_i1/TF405971_c0_g2_i4/TF412964_c0_g1_i1/TF58870_c0_g1_i3/TF59739_c1_g1_i1/TF66770_c0_g2_i2/TF78602_c0_g1_i4/TF109653_c1_g2_i1/TF119450_c0_g4_i2/TF143809_c0_g2_i1/TF168439_c0_g1_i3/TF220283_c0_g1_i2/TF240471_c0_g1_i2/TF257830_c0_g1_i6/TF306959_c0_g1_i2/TF309552_c0_g3_i1/TF334488_c0_g1_i5/TF36765_c0_g1_i14/TF37111_c1_g1_i4/TF412830_c0_g3_i7/TF80064_c0_g1_i4",53
"641","HR2.303.uninfected","HR2","303","uninfected","GO:0019344","cysteine biosynthetic process","46/1938","243/26205",3.151626473846e-09,4.23177481988231e-07,3.88750863616028e-07,"TF10100_c0_g1_i1/TF114477_c0_g2_i1/TF117700_c0_g1_i1/TF12555_c0_g1_i2/TF127308_c0_g2_i2/TF133828_c1_g3_i1/TF142801_c0_g1_i2/TF14863_c0_g1_i1/TF148973_c0_g1_i1/TF171738_c0_g1_i1/TF19396_c0_g1_i1/TF228241_c1_g1_i5/TF231946_c0_g1_i1/TF237180_c0_g1_i2/TF251962_c3_g2_i2/TF256551_c0_g1_i2/TF274772_c4_g2_i1/TF278199_c0_g1_i1/TF28732_c0_g1_i1/TF305427_c0_g3_i2/TF31412_c0_g3_i7/TF325559_c0_g1_i1/TF326289_c1_g2_i1/TF33094_c1_g1_i1/TF348901_c0_g1_i3/TF351747_c0_g2_i1/TF356997_c2_g2_i1/TF362858_c0_g2_i2/TF364942_c0_g2_i4/TF377378_c0_g2_i3/TF394597_c0_g1_i1/TF405275_c2_g2_i2/TF412964_c0_g1_i1/TF50805_c1_g1_i1/TF54097_c1_g2_i2/TF59739_c1_g1_i1/TF97093_c2_g1_i1/TF131646_c0_g1_i3/TF154368_c1_g3_i5/TF174757_c1_g1_i3/TF190002_c0_g1_i5/TF253494_c1_g2_i4/TF257830_c0_g1_i6/TF310865_c0_g1_i6/TF37111_c1_g1_i4/TF412830_c0_g3_i7",46
"642","HR2.303.uninfected","HR2","303","uninfected","GO:0006098","pentose-phosphate shunt","46/1938","246/26205",4.7213483630309e-09,5.8111929434972e-07,5.33843687714635e-07,"TF100787_c1_g1_i4/TF10100_c0_g1_i1/TF109653_c1_g2_i4/TF114477_c0_g2_i1/TF117509_c1_g2_i3/TF120707_c0_g1_i3/TF12555_c0_g1_i2/TF128491_c1_g1_i1/TF153014_c0_g1_i1/TF153602_c0_g1_i1/TF153920_c1_g1_i1/TF162008_c0_g2_i1/TF165454_c0_g1_i1/TF167815_c4_g2_i1/TF169640_c1_g1_i3/TF19396_c0_g1_i1/TF197246_c0_g1_i1/TF200830_c0_g2_i2/TF203715_c0_g2_i5/TF209733_c1_g5_i1/TF216631_c0_g1_i1/TF219399_c0_g1_i4/TF261380_c0_g1_i2/TF282177_c0_g1_i7/TF311899_c1_g5_i1/TF328297_c0_g1_i4/TF329908_c0_g1_i2/TF337963_c0_g1_i1/TF342659_c0_g2_i1/TF343944_c1_g1_i2/TF406773_c1_g2_i6/TF45323_c0_g2_i1/TF55407_c0_g1_i1/TF58870_c0_g1_i3/TF59072_c0_g1_i9/TF78602_c0_g1_i4/TF109653_c1_g2_i1/TF131646_c0_g1_i3/TF168439_c0_g1_i3/TF169041_c0_g1_i1/TF169751_c1_g3_i3/TF310418_c2_g4_i10/TF325365_c0_g1_i1/TF337963_c0_g1_i2/TF343944_c1_g1_i3/TF80064_c0_g1_i4",46
"643","HR2.303.uninfected","HR2","303","uninfected","GO:0015979","photosynthesis","39/1938","193/26205",7.43413188139991e-09,8.44631752986744e-07,7.75918704058663e-07,"TF10100_c0_g1_i1/TF103685_c1_g2_i3/TF109653_c1_g2_i4/TF133828_c1_g3_i1/TF136952_c0_g3_i1/TF14863_c0_g1_i1/TF19396_c0_g1_i1/TF209733_c1_g5_i1/TF219399_c0_g1_i4/TF230812_c0_g1_i5/TF233032_c0_g2_i1/TF236946_c0_g1_i3/TF278199_c0_g1_i1/TF282177_c0_g1_i7/TF282889_c0_g1_i2/TF286393_c1_g1_i1/TF28732_c0_g1_i1/TF301177_c1_g1_i1/TF310868_c0_g1_i6/TF358062_c1_g1_i9/TF400813_c0_g1_i2/TF45323_c0_g2_i1/TF52902_c1_g2_i3/TF59739_c1_g1_i1/TF78602_c0_g1_i4/TF103685_c1_g2_i2/TF109653_c1_g2_i1/TF114628_c0_g1_i9/TF138652_c2_g2_i6/TF190002_c0_g1_i5/TF236946_c0_g1_i5/TF310418_c2_g4_i10/TF321563_c0_g2_i2/TF380807_c0_g3_i6/TF389083_c0_g1_i3/TF412830_c0_g3_i11/TF412830_c0_g3_i13/TF412830_c0_g3_i7/TF80064_c0_g1_i4",39
